image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label,istance_name
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.933272013,1,51_LAM_56438$d9466521-7e30-43e6-bf66-bbdf482335c2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713633388,1,25_RE_44539$120d7dfa-2f95-45f7-8aac-2d4636314a67
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,62,0,0.879300264,1,04_MIM_47873$d43086a4-b12f-4a30-8b47-c113429d19eb
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,-151,15,0.758218275,0,0,0,0,0,0,0,0,0,0,1,78,0.674231701,0,48_BE_61764$dd1834bc-5b1c-42f2-80ef-5d2b6c71b9d2
0,0,0,1,0,1,0,0,0,1,0,0,1,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,65,32,0,0.862861138,0,22_WHEEL_57531$2e3f1b2a-ae16-4dbd-b68c-71bc80c491a0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0.973980429,1,84_RE_77269$085a63ad-844f-42ec-9af4-f0042211bc99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,83,0.705534752,0,19_TA_57521$ce0cf3fb-8699-4dc8-bd10-66c6c164ae0a
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0.563322674,1,67_EIN_74212$cb31b25a-e124-4dac-928f-77e9a82e4f20
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.361378927,0,59,177,0,0,0,0,66,74,14,0.581241845,1,64_TE_87838$b1c67fac-2777-4f5f-8253-15e8ee3d06d9
0,1,0,1,0,0,0,0,0,0,1,-69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.567899174,1,90_WHEEL_93904$3b5260fd-2352-4a06-b0e0-bbd872ea157b
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.370250367,0,67,148,0,0,0,0,0,0,0,0.803252604,1,96_BE_87912$6b1d2736-17cb-4a2c-9e04-adccc67b6180
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860597538,1,81_JIM_08214$33bbb102-0d87-45fa-a393-8b9250843b65
0,0,1,0,0,1,0,0,0,0,1,-32,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,83,0,0,0.783331548,1,00_VAV_48050$543af8c2-1cc9-4dc0-a3c0-3f55a380c7e6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.870205123,0,14_BE_76837$0da58377-5040-480f-925f-467cfaccd933
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,15,23,0.366477584,0,0,0,0,0,0,0,0,0,46,0,0,0.584503606,1,98_HE_70737$0307d32a-57e9-4ec7-85b9-5f67e9944384
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8801097,1,96_SAD_86786$b9afcbd6-21f4-4d98-9294-86ac965d3326
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,24,0.931728861,1,34_DAL_80022$5c20d805-31ae-4a0c-8cdc-70e65639872f
0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,89,17,0.828898786,0,0,0,0,0,0,0,0,0,0,0,21,0.607794117,1,28_YE_79817$7de426f5-94f7-48dd-bf23-eda346fda29f
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.67428483,1,75_JIM_14684$046fe65e-49dd-45f9-9fef-06e0c3f16ebd
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.970962,0,74_JIM_71878$9a46d11a-5caf-4199-a59c-686c63620a73
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.630783069,0,48_BE_71451$100646d0-b9a8-44c7-aa5b-eefa1d6970cb
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0.73513021,1,61_NON_42773$81041cf6-48bb-43fe-be1e-bd441146a8ad
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.571461394,1,56_SIN_29964$acac77e1-6e82-430d-80b1-c6c0ba895ec3
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,11,0,0,0,0.578775987,1,59_DAL_93833$97f88b06-bbc8-4f32-b0d6-1b328efc5cbb
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,65,0.711890007,0,65_EIN_71579$7ef75e25-a002-4fb3-9e8a-2192575b50b4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-149,19,0.240625876,0,0,0,0,0,1,0,0,0,0,33,72,0.673711459,0,71_EIN_48812$093703f5-1ee0-4789-ac97-deb87e0d4e6f
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0,0,0.68514754,1,75_LAM_55594$3b9563b8-9fa4-473e-b0dd-517da1391acf
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0.836911319,1,75_NON_08551$aa04e2b2-94e9-4b4d-a384-13307a863ac6
0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,9,80,0.503498074,0,34_SIN_77550$cbafbd2b-da35-4ecf-98fe-de5b6fcded06
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0.959787692,1,57_EIN_52455$767d9adf-47c4-4ae6-bce5-c0f3f9fa0651
0,0,0,0,1,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0.578419105,1,17_TA_20890$d5c45856-71de-4119-8e66-b60545f09107
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.246619051,1,45,157,0,1,6,5,75,0,83,0.59929359,0,64_EIN_61597$9214d68c-cd31-448a-8d52-93485e5acd34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76123288,1,14_TA_19441$3096b9af-ef73-4bfe-a91a-ac88599f036a
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.933567331,1,05_RE_96633$7cbbec52-6470-4e29-a021-b35ec51520f6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637850187,1,00_YE_39014$c9c14107-8adc-4f99-ade6-98df3bb2cd71
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0.597669469,1,28_VAV_13616$fa37ab2e-3d03-4873-9a33-d96444f351f0
1,0,0,1,0,1,0,0,0,0,0,0,1,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,87,0.647364974,0,50_GHAF_36565$914b3453-2ec1-4bd5-9b5a-8e1bf23f89ec
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,49,0,0.905487916,1,87_BE_67472$00a6ea73-4cf1-435e-b755-30c24ee0fd6a
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.255246729,1,7,191,0,0,0,0,52,46,43,0.611812028,0,68_HE_09242$94448dcb-5e93-4b05-a06f-ba48634613d9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-85,20,0.638669767,0,0,0,0,0,0,0,0,0,0,16,0,0.972572983,1,54_RE_39435$da1400ce-bfc3-4d73-a9fa-0b4473826039
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.832465378,1,65_TA_08218$db7dd965-6b04-45d7-894c-0848ba3db7d5
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670924197,1,13_SAD_47273$206d65f3-fd5c-4754-bb3a-738dc0f55d96
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,59,17,0.979762547,1,55_JIM_92852$1e1c3da8-1d31-4b63-9c8f-2108386835a8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.587182142,1,45_EIN_55697$cf14d68f-393d-48e6-b36c-14e8b56acf56
0,0,1,1,0,0,0,0,0,0,0,0,1,-149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,0.583905057,0,15_LAM_33745$a049309a-cf17-4164-a424-6101f27067e4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.160704173,1,24,174,0,1,7,13,81,59,23,0.907124563,1,81_GHAF_36983$7ae98e29-b3ff-4e35-9962-97bfd9fbbd45
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.577319444,0,23_DAL_35361$11559d44-b420-4cb5-8786-2e5c310af325
0,0,0,0,0,0,0,0,0,0,1,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.664718115,1,17_VAV_56180$eb7e1ff5-8cad-491e-a508-a38554a0e3d5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,89,0.917370675,0,26_YE_23425$8a28e00e-6dc9-4068-8db7-7e6879f48846
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,40,0.647460616,0,20_SAD_32947$30f4fad1-5bea-4181-ba7d-931e10816925
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987744395,1,03_TA_69717$32577f50-d8e5-42bb-8948-cd0030ec9058
0,1,0,0,0,0,0,0,0,0,0,0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8004875,1,45_SIN_81910$ae3c5b5f-919e-4558-b80c-ab4f94bfe523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,24,0,0,0.83012887,1,37_WHEEL_61809$b0c74b2e-cc91-4c16-b2f8-1e2227a1605f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,35,0,70,0.920475592,0,60_NON_32190$c213aac3-0cdc-4c25-9065-244f9cdcf5de
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.387386266,0,44,167,0,0,0,0,0,80,31,0.694610119,0,79_GHAF_56923$56e6b7a9-9d59-484a-8eab-6ea00f6123d2
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,0,0.772251735,1,79_BE_90242$76de68c4-1ca4-4133-ab32-dd98f9ae8ce6
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,77,0,0.782345005,1,10_SAD_26438$2049659d-3cf1-4b6b-81cf-4df42cd143d8
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0.506688149,1,59_TE_13074$079f0c41-9a4d-4343-aa78-7737f7ad3d31
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0.603392529,1,37_RE_60967$1ce1b183-b6d7-4412-b3d8-e4744cc0e5f4
0,0,0,1,0,1,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570434715,1,86_NON_52314$1fce586f-12e6-48b7-8953-7f12fa529ad4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,0,37,77,0.615429843,0,99_WHEEL_34441$dd38037c-74a5-4b99-9e23-f2386e3dd1a2
0,0,0,0,0,1,0,0,0,0,0,0,1,-167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955896221,1,24_MIM_45654$3cba9494-2429-4f96-a2f8-299a102908d0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.197142899,0,58,140,0,0,0,0,0,0,0,0.837337735,1,21_MIM_17176$0721444d-1254-4274-8d4c-e2ab25c87e58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,89,0,0.846781417,1,26_SAD_49942$c125c947-1a82-4821-ad2c-b6de9439346c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,28,0.820580771,0,85_YE_54396$188783d9-430a-4bf7-aa61-d399fa0a85d9
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,36,21,0.786728713,0,0,0,0,0,0,0,0,0,0,0,15,0.950627085,1,39_MIM_17671$ffc5a41e-75c6-4b05-b740-6f8311ba468b
1,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,33,0.774334326,0,40_SAD_28427$cff18bba-f12e-4252-89c4-290a291faa40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,37,2,13,0.976608378,1,31_YE_66025$7bc65dc9-5b99-42aa-b34c-e23e9a2d60a4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.837731091,1,25_HE_73302$fe1bc6bf-2fbe-46a7-8ea5-c5dd4b2fde20
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,89,0.899450477,0,58_YE_14627$71b0dfb2-6237-46fe-a40d-3d44d82f997d
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524976501,1,68_WHEEL_16327$d576d6d2-d9e3-4a46-8b7b-c71d0e537945
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,31,0.612810329,0,31_SIN_14718$b3743b5c-45a1-45f8-8469-5938ac06c8d2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.778697993,1,03_YE_58708$7616965c-617e-4db6-99b2-b3ea6695e142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,7,0.970589579,1,52_TE_58746$b46564e5-bb92-44b5-b0c1-405e846ff1e0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0.878097244,1,13_TE_04305$57f8446a-d7fd-46cf-8344-35ea327ef920
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.774594863,1,13_HE_36109$74d68c93-55c0-413b-902f-2908d5698e03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,1,0.723604446,1,22_LAM_72251$74034326-45a2-47bb-9c6d-4e7c2562cc16
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.196962656,0,107,148,0,0,0,0,0,0,0,0.850500196,1,63_JIM_31160$d5321366-7aa2-4911-a7d3-2cd6c39d0055
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,73,2,0.556616342,1,58_VAV_09368$95dc7fee-c36b-4e67-8267-53f307188abb
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.63488114,1,48_TE_90001$94ab3d9f-357f-4e4f-9930-4d33085a6ff2
1,1,0,0,0,0,0,0,0,0,0,0,1,-96,0,0,0,0,0,0,0,0,0,0,1,3,11,86,0,0,0.609374281,0,33_MIM_58358$924e8dd2-ad62-4cd7-87f3-c69170211fc8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.395324719,0,73,230,1,1,6,7,0,73,18,0.657934815,1,79_JIM_37501$01cefb8b-6b82-43a0-b419-88d4797048ce
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16697304,1,94,171,0,0,0,0,0,58,58,0.815596465,0,64_DAL_45333$264d654b-5e48-4133-8fbe-223410a3c4de
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,57,64,45,0.81935007,0,97_VAV_92214$e18a42f1-c0b4-42e9-90a5-f74841ecb957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.769921588,0,12_BE_38227$dd75e074-6cac-4e88-b660-acbf64aeb01c
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0.921322015,1,65_YE_65481$369b2079-6b17-4c7a-8e0e-9aa6cf5963ef
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,0,0.797633458,1,04_GHAF_50079$a7b321ed-b907-4ebc-8046-3f4413c1762e
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,86,0,0,0.730941547,1,38_GHAF_52187$5f757850-aa07-49c6-a7fe-ee33eee82f83
0,0,0,0,0,0,0,0,1,0,1,-34,1,-141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0.674564193,0,66_BE_88046$a1a16542-aa73-4542-becb-59bc5ae71886
